block_time,score,block_hash
16.93,76.9,000000000000000000013b21a54c6d5fd377eef0200eca76595287917ffce1c9
12.5,84.1,00000000000000000000c3dafe33e3ef1fdf4441693b164080c4f262a2dca787
5.3,80.8,0000000000000000000460c982d996cc159e44c5e97f8e00e04c119518071eb5
30.98,88.8,00000000000000000000772d8e05fdb6ef8e7f9aa32976f13a440284387a5210
9.23,80.7,000000000000000000014b4a7c7ee55e3e4d3d23a1d489d1aa893338dbfbf354
48.11,98.299995,000000000000000000043ed87a2996cac5f88858abb1b3b7f59f2eabb28633bd
10.33,96.7,00000000000000000004502bbee3b3c3ab67c217764eac089ebc14fc016674cf
27.64,88.5,00000000000000000001c2bebd5bf08333e650cb50ab53929f7b7205df331383
9.9,73.0,00000000000000000000bbace392c7c6d56179941ccff8c389948eb4c10eef50
21.3,85.399994,00000000000000000001a3a5a5d61c37601887ca478f685a77b24f031ee98394
9.61,82.9,0000000000000000000052eaa26729d19f6be76d5742b8121eaa2d907da4b77c
19.78,89.1,0000000000000000000441b574db0c7a24c457c60553bfcbff120bba85777d31
30.92,92.4,00000000000000000003854e0a28c4d4a78f00c3cfa67bd25e1812baa36f4fb5
5.51,70.1,0000000000000000000246d6e8c46f44a6babc0987655557b90ab8f9340ba71b
9.74,94.9,000000000000000000006b771e5f0b9fcfcdbb49a4fb638f7cd6bb87be25b84d
17.76,89.4,0000000000000000000222e478f5e8bfd44e8ca465009c75487e543b6f0c3ca2
5.85,67.4,0000000000000000000259b4bb4b221afb72fc8c3df16a823e0236d7180f43c1
7.1,40.9,0000000000000000000486b1a97e44980d176717f4ae94f596d40ba7b5901ca7
23.47,86.9,00000000000000000002ab3876c555645dce550227f81dd4eeb696a8d9534ff7
3.01,52.999996,00000000000000000001fcb4832fad9cb32927a57e0bc41f84854980f78ff962
5.8,46.7,000000000000000000017b582e1a0468bbdad45abb1c18637adf6cf15403b378
8.39,55.800003,00000000000000000004153ea123991ffd359800f787ad57f7a25fb9009651c3
15.49,71.9,0000000000000000000290debfb676db8f180ea469f4a1eab1dbdae479622d70
8.07,75.700005,00000000000000000003e5ed9fc9df3e8ec461da3911129e8a4375d7e8770ad0
28.37,96.4,00000000000000000001dfe6d4a01a88cbb8e07075440144814ea28fb9d4881c
10.81,68.6,0000000000000000000271506ecd1359d0fada8fd0cf01c7e0fdf0d5cd37146a
12.86,70.3,00000000000000000001f489c8db2bae0f3e9c9d77ddece1b268cd4f98ae70ec
22.33,93.4,0000000000000000000130034cc9688ea45295c64a5cd23b5573e973bcfb9693
8.38,99.9,0000000000000000000398f5d9bb0d0f23af0a38027dd8a23ffd466b572a53f8
6.45,85.799995,0000000000000000000298902bb425bfc2c6a954a4c28430dd15cfa450521c04
10.36,81.7,00000000000000000001af091ce4ce4b2d0e43cec62cdb5640025e3a8aca6236
9.28,89.0,000000000000000000020c71f264c95974becfe180f256c14afe812ee01c1277
18.76,98.9,000000000000000000028b0954fe1421e59ae38b2617e7424d4e43fe303dbf42
29,86.2,0000000000000000000212dfa018d76d9d7cfc887b3106bc7c66d4b5d900ac3b
17.86,84.0,00000000000000000003b5b97f0ed5ff64479e3e27c8103f20a7c1f3d0d4c1cb
14.75,83.700005,0000000000000000000202d0d390dcf587e16765a787f2546a9cf1fc927381ff
4.52,54.4,0000000000000000000364dbb97cad22e2940e1a76444ff3e2305ba3173eaadb
46.9,93.5,00000000000000000001aeb8576c5d127e7c227617ae77b52d5a0fca9a02b89d
3.81,72.899994,00000000000000000000e1fd067ee02b780ad017aa732807bf831080690b1bcc
11.77,99.9,00000000000000000001998a7f9c1ee3522e6be895e88f0cca3e2fe3435f4644
8.56,49.9,000000000000000000009aa42229252173d7d237a1ef0b8e72ab5ee2718f12f7
15.44,99.9,000000000000000000008d66bfc78764d16f2fea5a9f6ee13893022a8bb6d2b7
5.49,95.5,00000000000000000001fd2f8e46df02026c768fe02ad93858d12644b834b99d
9.02,70.4,00000000000000000001f78da78154936cb27eb20ee468f1bc4207c52b9d8bb3
9.94,78.2,00000000000000000003c242ed1229f5a6ff2a1f1a438fcf66076f1b4c883b3a
12.05,99.6,000000000000000000047e83f446a2c2e481fbbd602ace28da23ac73778e4e00
46.61,93.3,0000000000000000000354da9d0f3c98f16db37cef95f853838bc385c4d3dde4
4.05,91.7,0000000000000000000060630b59bbce3c6f34ba70064391496cbc30ab779007
16.46,84.899994,000000000000000000029c89ddbd2ae3b327dffbac841fbdd54ddf91bed3fc1c
11.02,73.2,00000000000000000001fe8b09a122e5057fa3268361fdf3ddfe5b350de7aaa2
5.65,99.8,00000000000000000002df80a14139698a27e8baa97e772aba4b38a408829450
27.81,89.700005,00000000000000000000aa1f4c2eb9211adadae63015c2780683956d2494ad10
5.84,62.4,000000000000000000031c6ea5d7ea3c6c91ab6c132394b15a70d220534c0be0
3.46,66.5,000000000000000000014e2b1c0889b9bef3f44d00111917985b2a81176f707f
7.11,85.9,00000000000000000003b971b304a33e976374b15ded9848cf7d5453b807f376
15.78,82.700005,000000000000000000007096eadf4083c3c9f6670168547c700c2e358a702645
4.43,70.6,00000000000000000003adbcc39f98aaa34f7bb065cf3279845f29dd2546ed52
14.68,90.9,00000000000000000003d76db68b3df76534b1140522b3ff65de9bc9d8ef2427
10.42,72.6,0000000000000000000409d27fd71f029114888c68622875f6c2f8ef2312d975
14.76,81.2,00000000000000000003ebb5feabd857fe52d9c0c35523dc2342408d38ca8cf5
14.92,85.399994,00000000000000000001d48c758fe431a5359be5c55f8694bc47edad724fb5fa
4.32,75.1,0000000000000000000286901df8a17773adb46db04ad3862d8c6503186f356a
12.04,66.299995,0000000000000000000281137a98ae5376044c4405f1dee5eedf5e3755adb28b
3.86,51.300003,00000000000000000001338d969503c041f53db166926d688c90105d13d60d53
3.33,52.399998,00000000000000000002ef930eabd258764dff9b2d4e653099ea126e248e3363
5.5,55.9,00000000000000000004089c51c1e7c1cc4d314d67e52f40c21ccb0ef59d01ef
3.03,78.6,00000000000000000001b30bec47170bb27bc39071f5e383f273fa5e6ed3b45e
19.05,94.9,0000000000000000000437f80283cf3014fd89636a721a20bbab37cbeb63f849
9.48,90.8,00000000000000000004825a531b90fc3931a896afdde868325676f6fc40122b
3.8,33.6,000000000000000000013789d55e16ad64edc40b402468bfcb2d6269bea4c7d1
6.92,41.100002,00000000000000000003e2f4dcdd1ecb0fc6f573109bd9823c46dac4e704c9c2
32.38,95.5,000000000000000000028a5cd7132ba87bbddd06fdea9e3c91fc9de3ca113697
10.49,97.2,00000000000000000003ddde7668176f1209965e078d00494f883fa06abdbe3f
46.46,94.4,00000000000000000002e89e03b3f062cc626d82d3d8c2435cbac0a1c32aeb86
6.03,67.2,000000000000000000016ee4032854c37fbbeabdea302a2b3390013179694c41
15.46,83.0,0000000000000000000084a0ba5f41904ecadf89687f3b266633d0ea9f33f4bd
8.68,84.5,0000000000000000000268f82b93437eb33909c02d2b7cde813b1374a5ee2b88
15.31,85.5,0000000000000000000280b26a28b799c3315c3817ce8748133bcef2209c51ee
8.68,93.4,000000000000000000026afb794fb3b102b6d72c27c971a4b195cb86b4eff88a
5.06,92.0,000000000000000000028e1caf6a4660c49bc8edc560bc313a19b9d9a531081c
24.58,99.8,00000000000000000003c6446b58e3a394f1d78c8ef0d0ad27447e0f665edec6
5.34,43.9,00000000000000000003936062b9fb14ec7e8d938426b832be1f5f404834d557
21.26,80.1,0000000000000000000041d606995405a8085a086c822a020acf64a6eee4754a
31.96,93.4,0000000000000000000350403bf59bec1d151216a5659310d165d849fbdea014
28.42,95.4,000000000000000000024e21735b6acfafa9d2ccdf030bed22526385470ced67
8.41,95.1,00000000000000000002bdb7d0ecde745b817e729903be0799b44a738ae2773e
37.98,89.3,00000000000000000001d61b3c3a6069124dc30f6d230088686f234aa225d564
9.71,68.6,0000000000000000000241e755cb2f0ecc75ee89c67a736c244df6289bc73506
18.79,84.3,000000000000000000048aee28e4d8460e9a560c7f822d099a9572c65016547a
8.96,80.0,000000000000000000024c608e318e15e0680412ae4f8ac7256f3a78556b881f
4.09,28.9,00000000000000000003f06b2736fe81caa91ab8cbc9dd2f11cb9da4df146d76
12.22,96.200005,000000000000000000041cb37c6794f631b031ca7d54859986c7df31b4056f49
23.54,90.4,000000000000000000023627cac6772fd917b26d010255901126d6b9b0503552
19.8,87.6,000000000000000000019e76277e8b719c5f2bb0251460aa8a1563a629eafc9b
9.45,68.7,000000000000000000027d84de19318138d6c8e8f0e0ddc2e71aeae7abe9322a
24.65,88.0,000000000000000000036b41725bd6c9bbfd682ea641b34cf7fc0f2301911c79
5.76,61.5,0000000000000000000085d952034cc6d8f6b494fabfbb83b661d7179e2d3265
17.32,79.4,00000000000000000001d028005ef0c4f000a7bc482bbb91031f6050e58f17d3
9.91,70.3,0000000000000000000468eb1fe0f4ed74d5532f7f75f17cf8ad0fbd47dc070c
23.45,99.9,000000000000000000027c0b2afff7cd122374a9b22ee6a41a0ede02b8a58a42
6.34,82.200005,0000000000000000000128502be499a431856e2c7ea5e42de5974d56bf183caa
28.82,96.6,00000000000000000001c214468734fb561fc9a376cb083a873c1de7e3883303
10.18,94.1,00000000000000000000e80866758998efc58ccb2d043be58f892bae7df124ab
10.16,96.3,00000000000000000003d0090f1f760b5b7f285bdeeb6c77c669f41736200e75
5.34,90.4,00000000000000000001e19c877aed7d5bee1fed10a9806cc031c4f6cc51e59c
6.99,67.799995,00000000000000000003a630cd9a03edce77ce3d06ed591954245f4e36a0415a
17.56,93.0,0000000000000000000074a29c2fc3c971b297ad06938810b02b6d2802a81cdb
7.68,56.699997,000000000000000000035f2c3aa05a2f6810e3a5f7ac2bd1e8492066e2ff59ee
9.94,67.799995,00000000000000000003fd7534364b40e469cb079e469c7a0c66112f3ffd875b
6.04,53.7,00000000000000000003fc6161bf9d5e6dd1ab126d224c29dc924d5a66da10d8
10.04,61.5,00000000000000000003519f387d3918e7857d2f43198f8199a3606f22d4253e
6.18,99.299995,0000000000000000000252dbe06ba759fdfbf216eca24415e7d18f64ddb4f626
9.97,99.7,00000000000000000000b680b673b7b01282c4bf464d8981355ce26713fdc71e
26.78,92.5,00000000000000000002b129f99d9e47e96e432f64e1770941b42d96060992bb
16.73,77.4,00000000000000000002f69be0f0ebdac60a290fcfca341bdc2764be64ec3ad3
7.14,92.799995,00000000000000000001575c7e5fb75232c813e61f5c9b01790d39417b8ccfae
6.83,67.2,000000000000000000040a0d56dfd00ca5d214d944c71afd59bc4643ae5e2b90
13.55,89.8,000000000000000000032357b06c6d5b64ee6d92a7f2e916c7e014887ab88d99
7.57,69.0,00000000000000000000cf346c1298aa4fd0eba737f148bcefb2f0138985b520
3.56,50.300003,00000000000000000000ef5a7982eb8ac4d324486c2fca7b6cc6178d4582f066
15.42,83.3,0000000000000000000220a328b55a50a980f9ad9dbd9921488886a3a95d0219
7.02,44.7,000000000000000000014b7221d6e30e00cd617155c7071663d3cb89f7282167
29.14,87.7,000000000000000000013a7f318e19bc66e4e29ab87dada7ff3720dc7cd52606
14.15,85.7,0000000000000000000295e510df1192e61f668430cdb8a1bdebe26eca9c4fdf
8.33,87.0,00000000000000000001adbb2def00e5da6bd4ad9d4817f07ddbb9b6723e70b1
13.54,98.799995,00000000000000000000d914e2337051f8e9296d2aeb9836520048dc923054b8
17.15,90.7,00000000000000000002252fb2cd4473f247d4c38eb07215f13e714a70b9ffcf
8.26,90.4,00000000000000000000519c33dcdf5ca386524b2cbacb561f767e9663ac1669
5.11,40.3,00000000000000000002e155a40bd01fe52ad3f7fc1444ed60e2346d15768980
3.75,69.1,0000000000000000000270d4164391adc1d8245535dcad83a8948e86a34262e1
24.81,92.5,000000000000000000026b4f1ce262f0c73698b8ef4383d95fbc7a352cb530c4
11.64,80.4,000000000000000000026607814031d366ea84686eb283cf08698ab15b988747
11.89,99.9,00000000000000000001a69a187d424188bfe0342ee955f33b4e689dd1e7e494
9.7,99.8,00000000000000000001c2c8db5b0722179527725073ef65c2223ece37acdc7f
10.07,99.6,0000000000000000000093c5bf1dac68e80c8a15c477ecac189af68da0a5fd01
8.39,66.7,00000000000000000003c5b1e8534fbce432d8721d61120b0e0229033b8370ca
54.56,98.4,00000000000000000002fcfe75d1d77960bd7474cd2d4c2365757fd49b76da4d
33.12,91.2,000000000000000000003222b61365d10cf8a210c3e1cfac32519f05c6ac3e07
22.53,95.8,000000000000000000034ef7be11da0d75f6c9347dcb887a946c89c6d62c31ba
3.45,75.700005,000000000000000000010e4df4b1db36d46a2c9c86e8bc7d9fe44bff23b833ca
5.12,52.8,0000000000000000000139a4fafd5cdf214fab251506b9dc3fc3428eddbebc95
5.02,13.799999,00000000000000000000c013c521c8ce42dc24098315b929f62fd09a8d01dcc5
10.83,94.2,00000000000000000001a624abb7da5b5f5ff1c527e9418dd904f060145ec6dc
10.83,87.5,000000000000000000033b8a7e619d6541afcf1e3438061293f837dc4ed88480
21.51,84.2,0000000000000000000427538cbc527bbc263a8e4a8bf59a0edca920c5e490cd
11.33,91.5,0000000000000000000467c284225c2f97cf4897acec8395bf3bf1162c2922e6
5.95,72.299995,000000000000000000030daf500f4656bd84bc68a333683c29633aa53e64fa7c
16.75,80.7,00000000000000000000fe969515d5695a54c165292af52d579b59d678fcb8af
8.61,48.2,0000000000000000000423d6f94eda2aec7b12470f6490ec53d66a0d27aa1ece
9.61,57.4,000000000000000000047197cef4d8921927240c6f07367afefc00d5892bf385
19.62,77.9,00000000000000000000327742a64b3b4f485a2e6ea1279e2584bca617c35fe2
7.0,88.9,000000000000000000044c0680ebd7db7ebd550909859bbaca4d9158d6626706
11.56,80.2,0000000000000000000226f547b6ae30e420fdeedc76b915b84c77460539f421
3.61,70.8,0000000000000000000399cf9d21d0d1451a6765f07d671f59c1c11571cafa13
10.32,97.7,00000000000000000002c75ed670b04ffb353ecab94c45e642f71c425b58f8f5
17.0,88.200005,00000000000000000002e9a0dca5725b362a8dbc38244f00d4fb6e73b04d0bad
15.9,79.7,0000000000000000000269cfdc50a15de3e27d79968758cbf7ba2ffea095b5f5
9.2,99.9,0000000000000000000214758c4666485ee5d7a66f926729f7d7894a134d996f
9.68,83.5,000000000000000000027189b04516b68855439cd42bff007b1833af40ca311d
4.87,67.5,000000000000000000023e4155a397c44d277f1a1269c31bbe6ee026fdbd7374
8.48,99.0,000000000000000000039557fca3b67a6002458b20acf3e5b3bcd8b8c6416de9
13.31,99.4,000000000000000000000819a6a0c7695d798434f02138188c4de7e38015b9a4
8.34,63.6,00000000000000000001bff0741deb53aa1497a9fc0081c960891ed569bf2717
10.15,59.899998,0000000000000000000055897ffa9a243e8491a986e87e49cfcc198b81b543c1
45.23,98.7,000000000000000000020cdf3a64a6fab63ace6f01e23f5b277c9cb7b503bda5
13.37,83.8,00000000000000000004401f9ce10437b292a5d18e2899fe0414bb4318fbf6e1
10.63,66.399994,000000000000000000039c1f975d441adab8ccf497d5fe25750063dfb460e8b1
8.68,77.8,0000000000000000000166b93352a36ebf865545e8c56107d7c44a45654e5753
20.31,83.200005,000000000000000000035cd8be58cc6673876d52fcb2bf7afc2c695c45893a7c
4.45,68.5,0000000000000000000453c15b3ed9ccbcb97babf0708a086290110ca1f8f361
3.64,36.7,00000000000000000002947c135a5cb080b06e5bc3c174fb32faa93741ba590c
4.35,61.1,0000000000000000000425ba89fefa0d3acce5cd7765d21c147419b66163058f
7.44,41.7,000000000000000000048826ba1295867caf7d1ff462829bf91f2197769fe7ca
7.11,78.799995,000000000000000000036fda269b8969a6fb3b71737ec16b10986533020c363b
10.08,73.6,00000000000000000003a5b24d691136aace4e1d6767e8eda5369df850578ee3
11.17,66.399994,00000000000000000001e307b6bebba593ec4ac557632f822dc7da760187e89d
8.7,65.100006,000000000000000000035edc0fede85500fe51625b3c763f9b140e6afb6f321f
13.03,89.5,000000000000000000035eb267d6e2675bc1a8ef0a96a44463debc37ad42beba
6.94,44.100002,00000000000000000001e9e3673fb75fc2137d7717c7c20ca2b4a3aa1b36ccce
32.65,93.8,00000000000000000001a1a2ef1136fba843e881fbf854bfe418da0e81eab919
28.93,90.3,000000000000000000014823e605d3bfa1b5461ac6ccfb35273dd17f85d49baf
16.77,79.5,00000000000000000004088601ee9952f944f7202d6c999ea16bae8077f183ce
29.71,84.1,000000000000000000026de837f4cd02a4b88df07abfa92296a4a593b5d057c0
3.04,64.200005,00000000000000000003f6529963f9dc199086bf516c0c33775c19396decc449
7.87,96.4,00000000000000000001e6bd83030864fc87bc0885c38c415c70a1e25bbd64f1
8.02,78.7,000000000000000000036054ae600b2304aa0a17e37e5716ab88aec156a1d4f2
36.56,97.5,000000000000000000012f6870da85e70312bcec1fe8ab17367edfa82325be85
8.97,51.300003,00000000000000000002af76e13b191fc36d5715785f203ed4fa18a73c31be2c
9.88,57.200005,00000000000000000001e9b9b7f263ca9ec816f2c7d592aecc9e0c1380b03359
11.47,95.3,00000000000000000003ea9097e1d0ab27582d3339cf1afcdab566564632b0c3
6.17,63.5,00000000000000000000adfd0307381bd373a9e55cd84dc54a4925cc1aacf653
8.58,65.6,000000000000000000016211d79c7c70f7a2f523cf3dd3e164501ffe4359f222
18.41,92.0,0000000000000000000267127c1ecbb53382b51497b350e3b154a29518e990cb
10.11,86.9,00000000000000000001fbf6aa362f44cc21f3abb121a162055ae35940a4a0e6
18.78,97.1,00000000000000000003a0d0045a323870124694ecff7bb45337a3753fbb927f
6.31,67.1,0000000000000000000006fd0af20c28598837029d25d65bade7c5369216d254
8.48,97.399994,00000000000000000000e73a77135f860f7bbb4883d5e3af98567beaa069cdd6
9.46,99.7,00000000000000000002c3abb3cb5c61d42d7bc4061abbd28e79a6eb0646567b
6.8,82.8,000000000000000000016cbaad8dde77be1c22616a1f1c6a8f65a278a013f911
8.23,98.799995,000000000000000000008a4957eb312b3d9f4fa07f5691c55078d32ba36dc5da
7.73,76.5,000000000000000000043a3987b5135f2176186046bb9bd9d46312fc4dffcad2
23.35,91.799995,000000000000000000002c5589ae71be5b857280e74344305754c720b8b69aae
3.97,85.799995,0000000000000000000395b07f6b4bc0e1efb6437a54725e84f3bbe50f2048d0
15.53,92.6,00000000000000000003c7d6d07acb7a40e64a5ebe19d8e16914d6517945d3c2
10.18,82.8,000000000000000000010585466937fc445007a3aff926ec1662e1f1c8c0c170
7.48,50.4,000000000000000000022149570cfc6e44d4ce81f751d5820e47f68dcdd9bf31
29.15,89.0,00000000000000000002d34849dc1732315c677efdf1c0a7c0da6119fd243656
12.45,97.899994,00000000000000000001709f1b4a8446140bb05971de4cc50a92f558f057ddb0
10.62,89.4,00000000000000000003a1040ebef9fe03c576e0a2222cb08505c7b5ce336c6a
33.77,97.0,00000000000000000001bc6ea86c12095733936ea86a29203f7088d23463883b
9.48,99.8,000000000000000000022be57bd98a998f28d2a9ec1c7e32d8245fe0be99e1fa
8.93,86.9,00000000000000000000db4dd2180714b4008fe51fe617066b548997fe5407f2
7.34,50.0,0000000000000000000178d7129315c2d806eae60c0d2b2cf8c716f66289f4b7
7.65,53.7,0000000000000000000391fc0ca5b229f735033d2da4fd1a37fd4908de6f3250
5.69,26.0,0000000000000000000405d3d9aa52a8e1273cd7a3146383900b2e2d06a762ae
13.3,81.0,00000000000000000003ba23e9062309815bdf902b03798250d8aa2c6c80202d
6.13,93.1,000000000000000000010aee6854737a06c3057a489af356f97d2a3401aff9ad
9.83,99.4,00000000000000000002cda44fedfc9023a2ee56087c74a325609db158dd7130
11.42,62.800003,00000000000000000000d3103d6f2d9b4aa5814142527fb8fdcd67d46cf672ba
4.57,42.399998,0000000000000000000494b5c9cf7cc8a34dce2174802222570c0c81b86988c2
7.26,64.200005,0000000000000000000230eb7b6afc645fd6f40e0c3b34265dc9cc1af662dfc4
31.05,84.6,00000000000000000001b4532870753a704ff79b9a9468d7cbc09841bc8fe54b
3.22,83.600006,00000000000000000000c36ab20189cc6b85c50d2000d84d354dc93623d6d7f7
8.01,98.7,000000000000000000026e1022b08202626b1c4f81ae053e32160da640e44f83
16.45,89.0,00000000000000000003cac9e6fba7f7322ba95bbe579c728c69cbbee26b1b5a
7.94,99.5,000000000000000000037ecac8f29834c81c85525f545ddf9bfbf0686811d6e4
9.38,57.0,00000000000000000003ed79388ce211539a48139347b6cf1d95a2d60144e9ab
18.3,85.799995,00000000000000000001103aa61e4af51bbc5bc68528ff2ea559a9396507f869
12.16,99.9,0000000000000000000076cdbff7f8403cd284d3c33e45f7f5f63cdd25279737
13.04,77.700005,0000000000000000000218dfd0037ef950c486780088afb7821444ce47213ace
4.16,74.2,00000000000000000002e39e9ba830bfb898dd4e40c6933b991f7fb639d4845c
4.01,72.5,00000000000000000001a38adaff03882961b513d97c39bf17c8bac82150ed9d
7.71,95.4,0000000000000000000273d60562a613d9ccfccbc0d80c3c48605e012724d019
9.31,59.100002,00000000000000000003b3bf360b462030c6e48e9ffdb92fb44cfe790e1c39da
12.12,86.6,0000000000000000000472a0660b54c17146b1a9e5c46797585f2454b99fabf7
4.64,72.1,0000000000000000000017090e8f36106ae19d4d9768ace712302612aa433b10
23.22,76.3,00000000000000000004931aab35af0596bf23b97de893eb08a359f9a0367ce1
6.29,93.9,00000000000000000000fa7f3acf1ce3db89349f625bd5546ea01678eaa6cbf1
15.05,96.3,000000000000000000045860960f22abe403b8cd08ccaecb95d37cbed155344f
31.12,91.399994,000000000000000000047f523b8102a73a3b44206eca08eb42773dbbcc0e9554
5.39,93.1,000000000000000000030d9f14cdd55a2a36c5f598eabff5de64ae4a40088594
5.02,91.2,000000000000000000042cee63a7ba5fcc368adf0f965ec861208ba9e8a3f679
8.9,60.9,0000000000000000000271beb49bae5cacc54f80cc67289b4284d52ba307c10e
28.24,90.0,000000000000000000025426326266db767bbfc2a0f0a02b80480e8c39c39c82
5.86,76.8,00000000000000000000a08eb3a290f72b0cb9751133faa60e6a4525ad689f4e
6.2,53.2,00000000000000000001aacd2b07445b9cbe3ef87e680824afa12d72e9192196
11.79,90.4,00000000000000000003e8215152188f8848b0b95a991c2a18acdfa9ece395f0
7.64,55.6,000000000000000000017b15503ad213faaa06f815ba5dc7f5b82fd12f450c48
5.75,95.4,000000000000000000042c4535a79aaf2538ff8c2629ca03e724054045167589
36.94,93.1,00000000000000000003852e87e86eea07cc84e815d9480c39fcef70e8455bd3
8.8,82.9,0000000000000000000358c3f10ac73bc7b91ee80d0d8f6fbc3026bf1160dafb
21.17,85.1,00000000000000000002865245e6b14949ba79396659b17d64370d430a25b6f3
3.44,79.5,00000000000000000001a0019da712ff83c3e92e48b22df8c05c809e88a62f57
4.96,71.8,000000000000000000019d16c1dbf6e13961732eff05474139bd590e31788000
21.83,85.2,000000000000000000037adef988e2fe2ff521c6c0b46aacb088c420d0da4b36
7.77,90.6,0000000000000000000222e7e6ea05d822c3350b2974a23619440cfe4b2a1c49
15.43,93.8,00000000000000000001a179673b48960d818cd1d35acdb5a7745ec194bd1ea0
4.39,81.0,00000000000000000003ef09003f2eef20391bc187685061e6617a731da53738
4.86,63.200005,00000000000000000003963b9fe31f9759fee38140ab845b1fb636d9a8a116ae
16.75,88.1,00000000000000000003da13c8123ff3dd361eec4ae024ccef850237a7793aa2
7.81,74.4,0000000000000000000493988c582576a435d09d8c4b10d7230843f7b1423d1d
9.37,99.8,000000000000000000017e6e83263f39879f88acc0d15072e46b29ed21130e7a
19.51,76.1,000000000000000000030dc5175e849326f040c13ff0d6fdda5ba95ecedc57d5
12.99,84.0,000000000000000000003dfcf089bcee52252db35f1598d97c761698d19bdcd9
8.45,92.7,000000000000000000024c2b56b702027fbe84759d16e44de77e6577e9541158
4.22,73.2,00000000000000000001ad55b8305c186754dbfef9720a7ce350517f5d84ce9f
7.22,70.6,00000000000000000001334ef43cdcfc0b506f4e0309d5386526e2a006b8b121
18.33,98.299995,000000000000000000000523db75b2bde945dc674413385aa6704e424a95bf27
15.96,91.799995,00000000000000000000a19d5a2f3aec4eeb3f03d320542af3bcc05f313210da
4.96,89.600006,000000000000000000022903436ec35ff935897b860f3e505bc04b27ffc7c59b
16.54,88.6,00000000000000000000cbf8cfb859883b7a20327de153124e8204613992b1e1
27.62,99.9,0000000000000000000147fcf415415d5fc2a1b9c190fef54aef160fdc792d3c
29.75,92.0,00000000000000000002a321cb0099d79166c8ed5397058e64d6e0d8cf4f11e7
4.35,86.0,0000000000000000000309b7021e7f401debe54efcfe9b7ff4e3eac3b9ecb85a
7.73,74.9,0000000000000000000104ca043d12a337a43d27263339fa78e5d65791a36f45
16.88,91.0,0000000000000000000263bc7bc95632ba50638bbc8333c13e79fb8604acabd6
10.73,87.0,0000000000000000000096b7f0fba8a500e2fb2fed8907e710f26938c9d6b659
5.08,79.299995,000000000000000000008c4d3cc3b843e3a39c2b08fccfd1937d034704769b79
4.82,76.9,000000000000000000017a96f660cbdcbb0ba41f3f741e754f719aef8429789b
31.81,85.2,00000000000000000003c436ba186c4924bdf07b96f988024ba4baaf53311d92
48.13,91.0,000000000000000000012e971d667706b44187fd8b25deb8d9faaf32fa1a5243
18.84,96.8,000000000000000000013aa558119131af861e2cf35398617bdc8171fe93a78c
6.04,88.4,0000000000000000000363dd24221df1da86f89ac13c15d97872e510addaf35c
3.92,89.0,0000000000000000000205e86a5f79b7e4f1698058bcb48c712c3781fbf95132
18.46,99.299995,000000000000000000043e823d73c5621bb4d498da7598d8971a50f73f2385b9
6.1,49.5,0000000000000000000238465003f64d28a961cf3d2aead048a2bff1f0e363c7
14.96,89.4,000000000000000000048cfca8acb3d0348ca1de9525801a51996cf6c9cdbc30
5.61,70.200005,0000000000000000000177e1001704ce2c6522a29f0da387ce5d516b9749998c
5.72,91.2,000000000000000000025ee6820634b3c6dc83b61cde2ee2557078ef30611c1e
17.58,83.1,000000000000000000013f551194466f56b753fed477d4c063caa6213084b041
8.73,86.1,000000000000000000024e188082cbcfb1a2b9ff96ed128c2f737b6a5544afdb
7.47,73.9,0000000000000000000417a4137424002a47315b57c5dbb66304418d96b9b0c9
36.59,87.6,00000000000000000004382f26e05a6602ee215ea99457e7c80cc43b2d2bc007
11.01,99.299995,00000000000000000000386f38bc251e74a0caf644ab29b17a8f1e52cec10e21
10.07,87.2,000000000000000000015d8b5582854a2a465bb43cbb5364972de7859ba7db2e
11.08,72.5,00000000000000000004061eb50f14f271190860a71f6b2ab2422d1daab7e60e
4.0,81.9,00000000000000000002f1854957e495d692eb7e4549c5b8f9b9d88a8f2b16bc
10.46,80.299995,00000000000000000000cdcde698c426a6b7f6004f7ada04d4e09c99732efded
7.65,84.899994,0000000000000000000083fe6688f81e3d3ddce7ae1903341e4d16177093d513
3.85,88.4,00000000000000000003045a8ba9faddcba1a47989f8c8bd14763f853d785de3
10.95,77.200005,0000000000000000000296aab558542abc5646a0b42496d3fbe8af37727690aa
13.94,69.6,000000000000000000045ce3db30131e59c4b17b65f3f83f675371a923266df8
5.24,16.0,00000000000000000002e446bf933a9dd89fba3c73128eced739097c230c5aab
11.35,99.8,0000000000000000000462588abb150cc4b24b94603789d28e3717dcd0c5670f
5.9,90.6,000000000000000000014ba2191482aa868da2e5dbfb78bd88acb652aa24ae2a
5.07,95.6,00000000000000000003ec59b2fc006bc736490c7d6740e26ae2db487a9e4a25
22.12,86.0,000000000000000000022d48d4b4c7424aa2caaab78b18b5af20f7876ea7a800
25.0,87.0,0000000000000000000397d9bc5402949964cbace97161b77f9520f0ce631a79
17.72,96.5,000000000000000000044f64c6e4bae02d3752dd73590614e8dc650b2dd10c78
9.14,68.9,000000000000000000021bb4a7f4eb3038ebde2ecff4985399497bf96b6d1a52
5.99,61.199997,000000000000000000029031cf2dc18904adf9b865384ec5a24bcaefed036c50
36.27,100.0,00000000000000000003306de67b0a54e98ef716b46b012d4d0937286e38d577
31.54,92.6,0000000000000000000391a31e3b494ee3a3a43b5a6901cc735687f4a4417150
